Voxel size (nm): 
20	0

Voxel X		Voxel Y		Voxel Z		Dose (eV)    Dose (Gy)
-1  4436  -1  0.203305  4.0661
-1  4436  0  0.150589  3.01178
0  4436  0  16.3931  327.862
0  4437  -1  14.0009  280.017
0  4437  0  14.1206  282.412
-1  4439  -1  30.7303  614.606
-1  4439  0  21.5916  431.832
0  4439  0  21.0995  421.989
-1  4440  -1  6.92413  138.483
-1  4440  0  32.2  644
0  4440  -1  32.0968  641.935
0  4448  -1  17.5698  351.395
0  4448  0  15.2284  304.568
-1  4450  -1  44.5051  890.102
-1  4450  0  12.1  242
0  4450  -1  0.776894  15.5379
1  4450  1  11.2453  224.906
-1  4453  0  14.9511  299.021
-1  4455  -1  21.32  426.4
0  4455  -1  16.8  336
-1  4457  -1  19.822  396.44
-1  4457  0  17.0086  340.173
0  4457  -1  9.73248  194.65
0  4457  0  49.5109  990.217
-1  4461  -1  10.7195  214.39
-1  4461  0  25.3134  506.267
0  4462  1  14.3513  287.026
0  4464  -1  16.0674  321.349
-1  4465  -1  33.9388  678.775
0  4466  -1  11.5292  230.585
0  4466  0  12.11  242.2
-1  4469  -1  37.1434  742.868
0  4469  0  13.7056  274.111
0  4470  -1  10.8134  216.269
0  4471  0  39.5887  791.775
-1  4472  0  20.1886  403.771
0  4472  0  14.135  282.699
1  4474  0  11.1247  222.494
0  4475  -1  24.183  483.659
0  4475  0  24.7738  495.476
-1  4476  0  31.0154  620.308
0  4476  0  16.8  336
0  4478  0  8.84451  176.89
-1  4479  -1  32.2  644
0  4479  -1  0.26107  5.22139
0  4479  0  8.43271  168.654
0  4480  0  26.7635  535.27
-1  4481  -1  10.9264  218.529
0  4481  -1  42.5542  851.085
-1  4484  0  16.9795  339.59
0  4484  0  10.4183  208.366
0  4486  -1  12.1  242
0  4486  0  24.2904  485.808
-1  4487  -1  0.202812  4.05623
-1  4488  -1  7.18641  143.728
-1  4488  0  9.24867  184.973
0  4488  0  21.5372  430.743
0  4492  0  9.09692  181.938
0  4494  -1  17.4209  348.418
0  4494  0  9.375  187.5
0  4495  0  9.04268  180.854
-1  4497  0  13.6186  272.372
0  4498  -1  12.3696  247.392
-1  4506  0  9.60034  192.007
-1  4510  0  41.7149  834.297
-1  4511  -1  9.0392  180.784
-1  4511  0  1.02696  20.5393
0  4511  -1  9.36739  187.348
-1  4512  0  19.8564  397.127
0  4512  0  0.01  0.2
-1  4514  0  10.2286  204.572
-1  4520  -1  10.7896  215.791
0  4521  -1  7.12367  142.473
0  4521  0  32.879  657.58
-1  4525  -1  9.97938  199.588
0  4528  0  12.9925  259.851
-1  4531  -1  1.45218  29.0437
-1  4531  0  8.76  175.2
-1  4532  -1  6.82709  136.542
0  4532  -1  8.76  175.2
0  4533  -1  31.7433  634.867
-1  4534  -1  32.9484  658.968
-1  4534  0  19.4175  388.35
0  4534  -1  12.5546  251.092
0  4534  0  7.0197  140.394
-1  4536  -1  9.0432  180.864
-1  4539  -1  14.5162  290.325
-1  4539  0  0.176952  3.53903
0  4539  0  24.4649  489.299
-1  4540  -1  9.19119  183.824
0  4541  0  23.5271  470.541
0  4542  -1  14.5749  291.497
0  4544  0  12.5406  250.811
0  4546  -1  9.89274  197.855
-1  4547  0  9.15051  183.01
0  4547  -1  15.7426  314.851
0  4547  0  26.2751  525.501
-1  4548  -1  24.3469  486.937
0  4548  -1  22.1105  442.209
-1  4549  -1  179.877  3597.55
0  4549  -1  115.122  2302.45
0  4549  0  12.1  242
-1  4551  0  36.4322  728.645
2  4552  -3  9.23531  184.706
-1  4555  -1  13.395  267.9
0  4555  0  30.2006  604.011
-1  4557  -1  19.7423  394.847
-1  4559  0  34.805  696.1
0  4561  -1  13.748  274.96
-1  4563  -1  15.3082  306.164
0  4563  -1  16.0742  321.485
0  4563  0  53.2378  1064.76
0  4566  -1  9.90803  198.161
0  4567  -1  10.671  213.42
-1  4568  -1  6.83741  136.748
-1  4568  0  11.3881  227.762
0  4568  -1  31.3573  627.145
0  4568  0  28.9505  579.009
-1  4570  0  15.8192  316.385
3  4570  2  9.29275  185.855
0  4573  0  18.1587  363.173
0  4574  0  15.7557  315.115
0  4579  -1  9.04631  180.926
0  4579  0  0.183208  3.66416
-1  4580  -1  1.17924  23.5848
-1  4580  0  16.324  326.479
0  4580  -1  45.1939  903.879
0  4580  0  32.5769  651.538
-1  4581  -1  9.35074  187.015
-1  4581  0  34.2572  685.143
0  4581  -1  21.395  427.9
0  4581  0  170.451  3409.02
-1  4583  -1  0.163883  3.27766
-1  4583  0  21.1882  423.763
0  4583  0  12.4893  249.786
-1  4584  -1  9.82422  196.484
-1  4584  0  47.375  947.5
0  4584  0  12.1  242
0  4585  0  20.2138  404.276
0  4588  0  11.6008  232.015
-1  4589  -1  12.1  242
-1  4590  -1  33.6422  672.844
0  4590  0  23.5781  471.562
0  4595  -1  29.0162  580.325
0  4595  0  0.1383  2.76601
0  4597  0  18.5684  371.369
-1  4598  0  12.1818  243.635
0  4598  0  8.23583  164.717
-1  4599  0  22.5554  451.108
0  4599  0  0.367466  7.34932
-1  4600  -1  17.676  353.52
-1  4603  -1  10.1049  202.099
-1  4609  0  10.4436  208.873
-1  4610  -1  12.1185  242.371
-1  4610  0  18.0183  360.366
0  4611  -1  14.1938  283.875
-1  4613  -1  23.2331  464.663
0  4613  -1  22.4193  448.385
0  4613  0  25.56  511.2
0  4616  0  8.98695  179.739
0  4617  0  21.0718  421.435
0  4618  -1  10.5125  210.249
0  4618  0  44.3239  886.479
-1  4623  -1  10.4786  209.572
0  4623  -1  0.198381  3.96762
-1  4624  -1  0.493724  9.87449
-1  4624  0  12.1569  243.137
0  4624  -1  8.76  175.2
0  4624  0  15.2246  304.493
-1  4625  -1  9.0812  181.624
0  4627  -1  32.2  644
0  4627  0  24.1674  483.347
-1  4630  -1  24.2582  485.163
-1  4630  0  22.2944  445.888
0  4631  -1  45.97  919.4
0  4631  0  12.2756  245.512
0  4632  0  14.1647  283.295
-1  4634  -1  0.127469  2.54938
0  4634  0  14.456  289.12
-1  4635  -1  17.8696  357.391
0  4638  -1  10.2419  204.838
0  4642  -1  87.3665  1747.33
0  4642  0  17.2385  344.77
-1  4643  -1  9.1578  183.156
-1  4643  0  9.49997  189.999
0  4643  -1  31.1028  622.055
0  4643  0  19.9678  399.356
-1  4646  0  26.468  529.359
0  4646  0  38.6094  772.187
-1  4647  -1  77.1261  1542.52
-1  4647  0  26.3757  527.514
0  4647  -1  7.4669  149.338
0  4647  0  57.6626  1153.25
-1  4648  0  368.167  7363.34
0  4648  -1  17.8218  356.437
0  4648  0  19.013  380.259
-1  4649  -1  69.802  1396.04
-1  4649  0  167.909  3358.19
0  4649  -1  31.0946  621.892
0  4649  0  90.2039  1804.08
-1  4651  -1  22.5768  451.535
-1  4652  -1  0.169311  3.38621
0  4652  -1  9.27488  185.498
0  4652  0  17.7734  355.467
-1  4653  0  10.8472  216.944
0  4653  0  21.7011  434.022
-1  4654  -1  9.2027  184.054
-1  4656  -1  0.580575  11.6115
-1  4656  0  12.3219  246.438
0  4656  -1  8.7  174
0  4656  0  1.66538  33.3075
-1  4657  -1  10.0181  200.362
-1  4658  -1  21.6469  432.937
-1  4658  0  8.76  175.2
0  4658  -1  28.111  562.22
-1  4659  -1  19.5498  390.996
0  4659  -1  9.6718  193.436
0  4659  0  7.60318  152.064
-1  4664  -1  27.2541  545.081
0  4664  -1  15.3767  307.534
-1  4666  -1  28.4332  568.665
-1  4666  0  6.80361  136.072
0  4667  -1  11.3101  226.202
0  4667  0  8.76  175.2
0  4668  -1  8.98253  179.651
0  4668  0  2.13555  42.7111
-1  4670  -1  12.976  259.521
0  4670  -1  0.0520896  1.04179
0  4670  0  8.76  175.2
-1  4671  -1  27.1975  543.951
-2  4674  0  15.9507  319.014
-1  4675  -1  14.1254  282.507
-1  4680  0  16.578  331.56
0  4680  0  7.76069  155.214
-1  4681  -1  18.5398  370.796
-1  4681  0  30.1217  602.435
0  4681  -1  14.073  281.46
0  4681  0  22.3095  446.19
-1  4682  0  16.6124  332.249
0  4690  -1  6.99014  139.803
0  4691  -1  45.4915  909.831
0  4691  0  29.5401  590.802
-1  4692  -1  20.2235  404.47
0  4692  0  16.8794  337.587
-1  4695  0  18.2513  365.026
-1  4696  -1  6.93173  138.635
-1  4696  0  12.2389  244.778
0  4696  -1  9.86557  197.311
0  4696  0  132.276  2645.51
-1  4697  -1  20.2112  404.223
-1  4697  0  53.8057  1076.11
0  4697  -1  9.28755  185.751
0  4697  0  288.314  5766.28
0  4698  0  31.2851  625.703
-1  4702  -1  9.55119  191.024
-1  4702  0  21.4612  429.224
0  4703  0  12.965  259.3
-1  4705  -1  0.30386  6.0772
0  4705  -1  22.5146  450.291
0  4705  0  12.297  245.94
0  4706  -1  11.8007  236.014
-1  4710  -1  41.8135  836.27
0  4711  0  18.4205  368.41
-1  4712  -1  12.2238  244.477
-1  4714  -1  18.7325  374.649
-1  4714  0  9.54312  190.862
0  4714  -1  8.76  175.2
-1  4715  -1  48.8709  977.418
-1  4716  -1  0.108037  2.16073
0  4716  0  16.1924  323.848
-1  4717  -1  13.1934  263.868
0  4717  0  8.76  175.2
-1  4719  -1  24.0566  481.132
-1  4721  -1  12.1572  243.144
-1  4722  0  2.79209  55.8418
0  4722  0  26.4031  528.063
-1  4723  -1  8.07843  161.569
-1  4723  0  0.128912  2.57824
0  4723  -1  17.4652  349.303
0  4723  0  0.526349  10.527
0  4726  -1  9.07758  181.552
0  4727  -1  24.6165  492.33
0  4728  -1  9.66901  193.38
-1  4732  0  26.1317  522.633
0  4732  0  16.8  336
-1  4733  -1  12.5724  251.448
0  4733  0  8.76  175.2
-1  4735  0  6.86752  137.35
0  4735  -1  68.8554  1377.11
0  4735  0  1.1865  23.7301
-1  4737  -1  12.4193  248.387
-1  4740  0  16.8459  336.917
-1  4742  0  43.3089  866.178
0  4745  -1  14.8281  296.563
0  4751  0  28.6972  573.943
-1  4754  -1  0.491108  9.82216
-1  4754  0  7.86521  157.304
0  4754  -1  12.3481  246.963
0  4754  0  0.0808327  1.61665
0  4756  -1  0.181505  3.63009
0  4756  0  9.70249  194.05
-1  4757  0  0.165617  3.31235
0  4757  -1  9.43917  188.783
0  4757  0  0.267803  5.35606
-1  4760  0  9.55631  191.126
0  4763  -1  12.7254  254.509
0  4764  -1  20.0814  401.629
0  4765  -1  38.1863  763.727
0  4765  0  24.6798  493.595
-1  4766  -1  9.20917  184.183
0  4766  -1  20.4565  409.131
-1  4767  0  10.9658  219.317
0  4771  -1  1.09503  21.9007
-1  4772  -1  23.4943  469.886
-1  4773  -1  9.59377  191.875
0  4773  -1  14.6442  292.884
0  4773  0  32.2  644
-1  4776  0  26.0168  520.336
0  4778  0  22.9426  458.853
-1  4779  -1  17.313  346.26
0  4780  -1  11.7143  234.286
-1  4785  -1  23.9323  478.646
-1  4785  0  7.07388  141.478
0  4785  -1  0.199726  3.99451
0  4785  0  17.2899  345.797
-1  4786  -1  15.1938  303.876
0  4786  0  10.1855  203.711
0  4787  -2  20.647  412.94
-1  4795  0  45.1305  902.611
0  4795  0  0.146332  2.92664
-1  4796  0  19.732  394.641
-1  4797  -1  19.9798  399.595
0  4803  0  7.48934  149.787
-1  4804  -1  33.0312  660.625
-1  4804  0  34.3826  687.653
0  4804  -1  22.149  442.98
0  4804  0  18.2623  365.245
0  4807  0  33.9529  679.057
-1  4808  -1  10.4578  209.156
-1  4809  0  12.1481  242.963
-1  4813  -1  12.3424  246.849
0  4816  -1  8.49626  169.925
0  4816  0  62.4165  1248.33
-1  4818  -1  17.9772  359.543
-1  4818  0  47.727  954.54
0  4818  -1  12.8346  256.692
0  4818  0  17.783  355.659
-1  4819  0  0.153478  3.06956
0  4819  0  15.8594  317.189
0  4822  0  11.1288  222.577
-1  4824  -1  40.6448  812.896
0  4824  0  20.842  416.839
-1  4825  0  0.777425  15.5485
0  4825  -1  8.76  175.2
0  4825  0  1.99739  39.9479
-1  4826  0  18.6075  372.15
0  4827  -1  23.521  470.42
0  4831  -1  17.7072  354.144
-1  4833  0  9.09499  181.9
0  4833  0  24.4531  489.062
0  4834  0  10.4178  208.357
0  4836  0  19.0175  380.351
-1  4837  -1  94.2655  1885.31
-1  4837  0  1.25936  25.1872
0  4837  -1  0.831877  16.6375
0  4837  0  19.9119  398.237
-1  4839  -1  8.49959  169.992
0  4839  -1  25.5745  511.49
0  4839  0  16.8  336
-1  4841  -1  34.0878  681.755
0  4841  -1  1.09209  21.8417
-1  4844  0  32.8973  657.947
-1  4845  -1  441.831  8836.62
0  4845  -1  36.4514  729.029
0  4845  0  8.76  175.2
-1  4846  -1  24.5435  490.869
0  4846  0  47.3715  947.431
0  4848  -1  10.154  203.079
-1  4849  -1  1.05447  21.0893
0  4849  -1  0.207618  4.15235
0  4849  0  9.50988  190.198
-1  4850  -1  12.1  242
-1  4850  0  15.86  317.2
0  4850  -1  193.891  3877.81
0  4850  0  175.108  3502.16
-1  4851  -1  6.8876  137.752
-1  4851  0  0.177348  3.54696
0  4851  -1  28.6945  573.89
0  4851  0  182.192  3643.84
-1  4854  -1  11.5848  231.696
0  4854  -1  0.246497  4.92994
0  4854  0  6.90181  138.036
-1  4855  -1  32.4093  648.187
0  4855  -1  35.7032  714.064
0  4855  0  32.2  644
-1  4856  -1  50.7087  1014.17
-1  4856  0  16.5918  331.837
0  4856  -1  33.0138  660.275
0  4856  0  8.76  175.2
0  4857  -1  24.4026  488.052
-1  4859  0  13.6486  272.973
0  4859  0  25.927  518.54
0  4860  -1  15.6192  312.384
-1  4861  -1  17.1634  343.268
-1  4863  -1  467.332  9346.64
-1  4863  0  43.4041  868.082
0  4863  -1  13.2155  264.311
0  4863  0  163.585  3271.7
-1  4864  -1  8.43446  168.689
0  4864  -1  181.204  3624.08
0  4864  0  44.8608  897.216
-1  4866  -1  47.6224  952.448
-1  4866  0  13.5096  270.191
0  4866  -1  34.4474  688.949
0  4866  0  33.8373  676.746
0  4868  -1  8.76  175.2
0  4868  0  1.65443  33.0886
-1  4869  -1  22.0514  441.028
-1  4869  0  7.76414  155.283
0  4869  -1  14.6368  292.737
0  4869  0  1.01305  20.261
-1  4870  -1  213.272  4265.45
-1  4870  0  12.5472  250.945
0  4870  -1  19.4498  388.996
0  4870  0  54.7129  1094.26
0  4871  0  14.6031  292.061
-1  4874  0  30.2488  604.975
0  4874  0  9.47391  189.478
0  4875  -1  486.663  9733.27
0  4875  0  21.3382  426.764
0  4876  -1  60.9122  1218.24
-1  4879  0  0.111743  2.23485
0  4879  -1  19.0598  381.196
0  4879  0  40.2949  805.897
-1  4880  -1  25.9257  518.513
-1  4880  0  16.4144  328.289
0  4880  -1  19.5595  391.19
0  4880  0  12.1  242
-1  4881  -1  26.4207  528.413
-1  4882  -1  12.2796  245.591
0  4882  -1  11.7781  235.562
-1  4889  -1  9.38629  187.726
0  4889  0  17.9322  358.645
0  4891  -1  12.0631  241.261
-1  4892  -1  13.8368  276.736
-1  4893  -1  0.420711  8.41422
-1  4893  0  12.3822  247.644
0  4893  -1  9.89016  197.803
0  4893  0  184.996  3699.93
-1  4894  0  10.5834  211.667
0  4894  0  21.1758  423.517
-1  4895  0  19.6327  392.654
0  4895  0  35.8976  717.952
-1  4897  0  31.259  625.18
0  4897  -1  7.78867  155.773
0  4897  0  39.7023  794.047
0  4898  0  14.2343  284.686
-1  4902  -1  33.12  662.4
0  4902  -1  12.4649  249.299
-1  4904  -1  25.8339  516.679
0  4904  -1  9.24204  184.841
0  4904  0  1.18884  23.7767
-1  4906  -1  0.171143  3.42286
-1  4906  0  7.16325  143.265
0  4906  0  180.844  3616.87
-1  4913  -1  12.9132  258.265
-1  4916  -1  32.3987  647.974
0  4916  -1  1.97265  39.453
0  4916  0  7.26871  145.374
0  4918  -1  9.78072  195.614
0  4918  0  38.2157  764.315
0  4923  0  19.5655  391.31
-1  4924  0  14.479  289.579
0  4930  0  33.8534  677.067
0  4933  -1  33.4755  669.51
-1  4935  -1  14.2852  285.705
0  4935  -1  7.19311  143.862
0  4935  0  32.2  644
-1  4936  -1  0.183397  3.66794
0  4936  -1  0.204526  4.09051
-1  4938  -1  12.1  242
-1  4938  0  8.69616  173.923
0  4939  0  9.99159  199.832
-1  4941  0  9.3604  187.208
0  4941  0  9.34479  186.896
-1  4944  -1  3.18495  63.6989
-1  4944  0  54.055  1081.1
0  4944  -1  24.3327  486.655
0  4944  0  19.7532  395.064
-1  4945  -1  32.4633  649.267
-1  4945  0  7.0921  141.842
-1  4946  -1  12.2093  244.187
-1  4946  0  11.8121  236.242
0  4947  -1  9.17843  183.569
0  4951  0  32.4467  648.933
0  4952  0  10.986  219.721
-1  4954  0  9.02546  180.509
0  4954  -1  0.147079  2.94158
0  4954  0  15.2844  305.687
-1  4956  0  21.0387  420.775
-1  4961  0  11.0108  220.215
0  4962  -1  13.0769  261.537
-1  4970  -1  9.22264  184.453
-1  4972  -1  23.1511  463.021
-1  4974  -1  10.0801  201.602
0  4974  -1  8.69847  173.969
0  4975  -1  14.7146  294.292
0  4975  0  12.2847  245.694
-1  4978  -1  12.673  253.46
-1  4979  -1  12.8586  257.173
0  4980  -1  14.5504  291.008
-1  4981  -1  0.409327  8.18653
-1  4981  0  12.1965  243.931
0  4981  -1  8.82829  176.566
0  4981  0  26.0761  521.521
0  4987  -1  17.5313  350.625
0  4988  0  8.95903  179.181
0  4991  0  20.91  418.2
0  4994  -1  18.6915  373.831
-1  4995  -1  23.015  460.301
-1  4997  -1  12.3471  246.941
-1  4997  0  21.9472  438.944
0  5000  0  18.9407  378.815
